0.326173, 0.678740
0.320083, -1.880638
0.319693, 0.287198
0.304180, -2.006278
0.300061, 0.507760
0.298639, -1.768224
0.229808, -2.536736
0.172999, -2.274917
0.158186, -1.819167
0.133853, -1.866348
0.119953, 0.646393
0.108883, -1.724895
0.088993, 0.685341
0.081283, 0.499776
0.069651, 0.534412
0.037257, -1.774971
0.028056, 0.446642
0.025785, 0.382104
0.016481, 0.418884
0.007184, 0.396102
-0.042750, -1.668046
-0.047786, 0.297872
-0.049050, -1.629132
-0.079911, -1.516748
-0.090368, -1.547374
-0.094083, 0.303499
-0.106556, -1.511294
-0.108826, -1.558302
-0.108995, 0.437564
-0.144551, -1.253442
-0.147911, 0.269962
-0.169272, -1.311966
-0.171699, -1.512504
-0.191886, -1.246478
-0.194119, 0.373054
-0.219015, -1.059789
-0.221746, 0.210046
-0.224370, 0.296389
-0.244606, -1.096010
-0.266840, -0.884336
-0.262211, -0.179309
-0.283287, -0.781768
-0.285528, -1.436675
-0.281165, -0.175649
-0.281461, 0.016030
-0.293108, -1.189245
-0.311060, -0.766723
-0.313532, 0.272642
-0.306526, -0.267942
-0.297076, -0.328136
-0.299233, 0.161790
-0.303594, -1.346824
-0.304311, 0.528574
-0.313592, -1.200238
-0.316204, 0.322049
-0.317331, -1.401332
-0.332301, -0.551704
-0.346720, -0.577414
-0.355833, -1.119129
-0.367910, -0.926333
-0.364208, -0.172146
-0.371560, -1.145523
-0.358612, -0.446162
-0.359899, 0.083418
-0.356687, -0.147553
-0.369677, -0.711743
-0.367264, -0.117107
-0.369804, 0.427293
-0.365803, -0.180132
-0.360745, -0.215494
-0.368972, -0.274840
-0.369383, 0.024270
-0.370410, -1.323578
-0.382319, -0.585342
-0.389583, -1.074765
-0.392041, 0.200821
-0.400301, -1.000855
-0.402131, -1.256070
-0.402394, 0.682675
-0.407138, -0.167218
-0.409455, 0.186158
-0.419911, -0.642206
-0.421893, -1.235054
-0.431721, -0.606838
-0.434460, 0.457542
-0.440755, -0.267971
-0.442589, 0.141056
-0.445429, 0.320874
-0.454072, -0.468116
-0.457699, -0.144242
-0.445670, -0.465944
-0.447780, -0.078239
-0.449666, -1.209126
-0.440136, -0.383695
-0.438735, -0.075846
-0.446889, -0.832600
-0.451750, -0.207610
-0.454820, 0.338545
-0.443194, -0.444605
-0.428012, -0.527154
-0.430462, 0.183763
-0.434050, -1.107992
-0.435006, 0.704831
-0.442019, -0.906995
-0.445322, 0.407110
-0.446289, -1.202547
-0.446706, -0.015377
-0.449470, -0.110673
-0.456465, -0.859078
-0.464566, -0.621346
-0.460066, -0.209259
-0.465925, -0.912894
-0.449927, -0.551249
-0.451661, 0.112377
-0.447792, -0.177743
-0.454647, -0.375628
-0.452059, -0.125659
-0.455289, 0.543463
-0.450744, -0.204611
-0.444895, -0.249214
-0.440612, 0.143053
-0.441710, 0.064974
-0.442608, -1.156565
-0.448279, -0.278711
-0.454182, -0.873522
-0.457565, 0.276415
-0.464109, -0.792881
-0.465705, -1.094955
-0.466024, 0.830432
-0.461429, 0.162006
-0.464715, 0.264006
-0.471351, -0.407577
-0.473092, -1.084488
-0.479296, -0.383117
-0.482694, 0.567630
-0.483098, -0.017193
-0.485971, 0.220964
-0.489659, 0.416630
-0.494335, -0.253250
-0.492121, 0.088039
-0.481122, -0.426074
-0.477195, 0.145671
-0.478877, -1.078445
-0.470645, -0.331460
-0.470499, -0.007923
-0.477138, -0.677908
-0.477483, -0.014748
-0.481430, 0.435324
-0.471100, -0.395048
-0.457021, -0.488874
-0.460532, 0.263347
-0.463708, -0.980787
-0.464816, 0.817004
-0.470761, -0.768871
-0.474797, 0.497485
-0.475671, -1.087389
-0.470896, 0.175985
-0.469412, 0.059457
-0.475395, -0.734818
-0.481782, -0.489886
-0.478754, -0.140815
-0.483864, -0.796120
-0.469361, -0.499696
-0.472223, 0.185494
-0.469608, -0.120133
-0.473879, -0.234023
-0.472542, -0.064901
-0.476293, 0.631056
-0.472908, -0.152376
-0.468147, -0.202869
-0.458850, 0.310564
-0.461054, 0.130373
-0.461876, -1.059489
-0.464824, -0.144903
-0.470022, -0.769074
-0.474296, 0.349253
-0.479971, -0.687579
-0.481431, -1.002203
-0.481785, 0.919340
-0.473407, 0.295338
-0.477595, 0.336385
-0.482480, -0.300040
-0.484080, -0.997211
-0.488626, -0.280703
-0.492491, 0.645639
-0.490409, 0.088637
-0.494221, 0.293216
-0.498562, 0.490361
-0.501452, -0.156515
-0.496794, 0.185261
-0.487506, -0.359779
-0.481021, 0.240576
-0.482582, -1.001103
-0.476008, -0.264690
-0.477069, 0.057477
-0.482915, -0.596823
-0.481214, 0.072616
-0.485792, 0.504907
-0.477053, -0.334185
-0.464544, -0.434358
-0.468870, 0.324432
-0.471809, -0.907583
-0.473010, 0.885678
-0.478372, -0.693449
-0.482912, 0.559642
-0.483732, -1.019026
-0.476544, 0.264883
-0.473056, 0.139699
-0.478483, -0.666515
-0.483975, -0.421208
-0.482221, -0.081565
-0.486909, -0.730522
-0.473971, -0.445819
-0.477682, 0.240561
-0.476150, -0.070387
-0.479087, -0.160953
-0.478774, -0.015231
-0.482858, 0.687255
-0.480468, -0.107619
-0.476672, -0.161719
-0.464860, 0.394567
-0.467867, 0.177854
-0.468644, -1.001793
-0.470161, -0.074541
-0.474957, -0.709581
-0.479834, 0.398505
-0.485018, -0.628210
-0.486399, -0.947263
-0.486773, 0.972804
-0.476487, 0.362609
-0.481280, 0.384999
-0.485221, -0.242078
-0.486739, -0.945388
-0.490391, -0.225533
-0.494551, 0.694895
-0.491185, 0.143296
-0.495624, 0.341481
-0.500386, 0.537909
-0.502322, -0.104832
-0.496407, 0.235246
-0.488366, -0.311482
-0.480556, 0.289710
-0.482045, -0.954852
-0.476643, -0.217495
-0.478521, 0.101693
-0.483912, -0.550453
-0.481116, 0.119436
-0.486093, 0.549012
-0.478473, -0.291399
-0.467089, -0.395301
-0.471940, 0.363795
-0.474738, -0.864226
-0.475996, 0.927210
-0.481019, -0.649627
-0.485875, 0.598570
-0.486662, -0.978101
-0.478166, 0.313109
-0.473582, 0.183543
-0.478686, -0.626730
-0.483666, -0.381985
-0.482756, -0.042334
-0.487197, -0.692005
-0.475331, -0.408865
-0.479587, 0.275882
-0.478771, -0.037467
-0.480951, -0.119432
-0.481306, 0.017252
-0.485596, 0.721746
-0.483862, -0.078048
-0.480709, -0.134330
-0.467486, 0.441735
-0.471002, 0.208026
