0, 6.237928
1, 2.015815
2, 3.418978
3, 3.102774
4, 4.723329
5, 4.667994
6, 5.601593
7, 6.721912
8, 116.637175
9, -10.825291
10, 1.065651
11, -20.184839
12, -209.048390
13, -3.000860
14, 574.591775
15, -357.835375
16, 195.079890
17, 143.850366
18, -382.523454
19, 169.270642
20, 920.267967
21, -24.248211
22, 247.574975
23, -91.139513
24, 401.190592
25, 270.475752
26, 579.629454
27, 546.435321
28, 634.044798
29, 1227.851933
30, 1004.558083
31, 863.535407
32, 1356.671884
33, 1837.045440
34, 2056.666134
35, 2383.360815
36, 2890.260219
37, 3724.432393
38, 4447.056063
39, 4697.273840
40, 6088.495212
41, 6827.162923
42, 8638.538979
43, 10941.366622
44, 12306.089373
45, 15093.099018
46, 17592.717942
47, 21772.508733
48, 25224.019419
49, 31720.269969
50, 37291.882469
51, 44095.226431
52, 53275.352137
53, 63942.863680
54, 76442.952071
55, 92487.474670
56, 110428.976822
57, 132948.572285
58, 159451.581472
59, 191769.233989
60, 229725.557987
61, 275374.687367
62, 330688.031829
63, 397454.435019
64, 476310.905080
65, 571562.659049
66, 686130.545936
67, 822956.102473
68, 987765.066471
69, 1185163.317167
70, 1422324.081708
71, 1706563.751770
72, 2048159.751392
73, 2458269.804547
74, 2949497.379626
75, 3539000.640099
76, 4247358.729820
77, 5096721.530233
78, 6116056.722152
79, 7339337.174814
80, 8807100.123734
81, 10568642.416178
82, 12682244.855529
83, 15218474.117550
84, 18262103.799989
85, 21914930.059367
86, 26297639.024374
87, 31556624.400646
88, 37868495.969138
89, 45442037.348446
90, 54530353.621493
91, 65436595.926445
92, 78524057.170196
93, 94229225.625484
94, 113074800.781730
95, 135689021.732159
96, 162827339.491300
97, 195392503.410201
98, 234471342.334191
99, 281365806.038674
100, 30998465718.387997
101, 6537332009.249138
102, 7844798412.098966
103, 9413758093.518759
104, 11296509713.222511
105, 13555811654.867014
106, 16266973985.840416
107, 19520368783.008499
108, 23424442648.181080
109, 28109331027.027393
110, 33731197246.488873
111, 40477436674.323029
112, 48572923824.361053
113, 58287508837.090477
114, 69945011182.701370
115, 83934012371.896149
116, 100720815470.757721
117, 120864978474.663773
118, 145037973614.452637
119, 174045568965.641937
120, 208854683475.913544
121, 250625619042.526459
122, 300750743127.704590
123, 360900891365.015991
124, 433081070148.577148
125, 519697283967.339661
126, 623636741015.866089
127, 748364089069.919312
128, 898036906862.225586
129, 1077644288701.668945
130, 1293173145973.138428
131, 1551807774825.831787
132, 1862169330111.427734
133, 2234603196342.752441
134, 2681523835463.515137
135, 3217828602471.579590
136, 3861394322996.122559
137, 4633673187851.467773
138, 5560407825399.499023
139, 6672489389840.205078
140, 8006987268260.012695
141, 9608384721432.982422
142, 11530061666165.525391
143, 13836073999973.750000
144, 16603288799144.949219
145, 19923946559299.730469
146, 23908735870640.671875
147, 28690483045430.054688
148, 34428579653613.074219
149, 41314295585787.132812
150, 49577154702172.125000
151, 59492585641951.523438
152, 71391102770702.906250
153, 85669323324855.937500
154, 102803187989538.640625
155, 123363825588202.296875
156, 148036590705286.781250
157, 177643908846777.937500
158, 213172690616046.843750
159, 255807228739683.562500
160, 306968674487222.750000
161, 368362409384371.312500
162, 442034891261484.000000
163, 530441869514409.625000
164, 636530243416657.125000
165, 763836292099978.250000
166, 916603550520229.125000
167, 1099924260623874.500000
168, 1319909112748867.250000
169, 1583890935298486.000000
170, 1900669122358311.250000
171, 2280802946829748.500000
172, 2736963536195981.000000
173, 3284356243435655.500000
174, 3941227492122360.000000
175, 4729472990546436.000000
176, 5675367588656281.000000
177, 6810441106387428.000000
178, 8172529327664905.000000
179, 9807035193197954.000000
180, 11768442231837442.000000
181, 14122130678205052.000000
182, 16946556813845936.000000
183, 20335868176614904.000000
184, 24403041811937816.000000
185, 29283650174325788.000000
186, 35140380209190672.000000
187, 42168456251028264.000000
188, 50602147501234464.000000
189, 60722577001481208.000000
190, 72867092401777360.000000
191, 87440510882133008.000000
192, 104928613058559760.000000
193, 125914335670272064.000000
194, 151097202804326208.000000
195, 181316643365190720.000000
196, 217579972038229376.000000
197, 261095966445874976.000000
198, 313315159735050304.000000
199, 375978191682060544.000000
200, 41422275607314759680.000000
201, 8735628951481424896.000000
202, 10482754741777711104.000000
203, 12579305690133254144.000000
204, 15095166828159905792.000000
205, 18114200193791887360.000000
206, 21737040232550264832.000000
207, 26084448279060316160.000000
208, 31301337934872379392.000000
209, 37561605521846853632.000000
210, 45073926626216222720.000000
211, 54088711951459467264.000000
