0.000000, 0.500000
0.010000, 0.579737
0.020000, 0.657908
0.030000, 0.732997
0.040000, 0.803586
0.050000, 0.868405
0.060000, 0.926365
0.070000, 0.976599
0.080000, 1.018481
0.090000, 1.051651
0.100000, 1.076015
0.110000, 1.091754
0.120000, 1.099303
0.130000, 1.099340
0.140000, 1.092754
0.150000, 1.080610
0.160000, 1.064110
0.170000, 1.044548
0.180000, 1.023255
0.190000, 1.001559
0.200000, 0.980727
0.210000, 0.961925
0.220000, 0.946170
0.230000, 0.934294
0.240000, 0.926914
0.250000, 0.924412
0.260000, 0.926915
0.270000, 0.934295
0.280000, 0.946171
0.290000, 0.961927
0.300000, 0.980730
0.310000, 1.001561
0.320000, 1.023258
0.330000, 1.044550
0.340000, 1.064113
0.350000, 1.080611
0.360000, 1.092755
0.370000, 1.099340
0.380000, 1.099302
0.390000, 1.091752
0.400000, 1.076013
0.410000, 1.051647
0.420000, 1.018477
0.430000, 0.976593
0.440000, 0.926359
0.450000, 0.868398
0.460000, 0.803578
0.470000, 0.732988
0.480000, 0.657899
0.490000, 0.579728
0.500000, 0.499991
0.510000, 0.420254
0.520000, 0.342083
0.530000, 0.266995
0.540000, 0.196406
0.550000, 0.131588
0.560000, 0.073628
0.570000, 0.023396
0.580000, -0.018486
0.590000, -0.051654
0.600000, -0.076018
0.610000, -0.091755
0.620000, -0.099303
0.630000, -0.099340
0.640000, -0.092752
0.650000, -0.080608
0.660000, -0.064108
0.670000, -0.044545
0.680000, -0.023252
0.690000, -0.001556
0.700000, 0.019275
0.710000, 0.038077
0.720000, 0.053832
0.730000, 0.065708
0.740000, 0.073086
0.750000, 0.075588
0.760000, 0.073084
0.770000, 0.065704
0.780000, 0.053827
0.790000, 0.038071
0.800000, 0.019268
0.810000, -0.001564
0.820000, -0.023260
0.830000, -0.044552
0.840000, -0.064115
0.850000, -0.080613
0.860000, -0.092756
0.870000, -0.099341
0.880000, -0.099302
0.890000, -0.091751
0.900000, -0.076011
0.910000, -0.051644
0.920000, -0.018472
0.930000, 0.023412
0.940000, 0.073647
0.950000, 0.131609
0.960000, 0.196430
0.970000, 0.267020
0.980000, 0.342110
0.990000, 0.420281
1.000000, 0.500019
1.010000, 0.579756
1.020000, 0.657926
1.030000, 0.733014
1.040000, 0.803602
1.050000, 0.868419
1.060000, 0.926378
1.070000, 0.976610
1.080000, 1.018490
1.090000, 1.051657
1.100000, 1.076020
1.110000, 1.091756
1.120000, 1.099304
1.130000, 1.099339
1.140000, 1.092751
1.150000, 1.080606
1.160000, 1.064106
1.170000, 1.044543
1.180000, 1.023250
1.190000, 1.001554
1.200000, 0.980723
1.210000, 0.961921
1.220000, 0.946167
1.230000, 0.934291
1.240000, 0.926913
1.250000, 0.924412
1.260000, 0.926916
1.270000, 0.934297
1.280000, 0.946175
1.290000, 0.961931
1.300000, 0.980734
1.310000, 1.001566
1.320000, 1.023263
1.330000, 1.044555
1.340000, 1.064117
1.350000, 1.080615
1.360000, 1.092757
1.370000, 1.099341
1.380000, 1.099302
1.390000, 1.091750
1.400000, 1.076008
1.410000, 1.051640
1.420000, 1.018468
1.430000, 0.976583
1.440000, 0.926346
1.450000, 0.868383
1.460000, 0.803562
1.470000, 0.732971
1.480000, 0.657881
1.490000, 0.579709
1.500000, 0.499972
1.510000, 0.420235
1.520000, 0.342065
1.530000, 0.266978
1.540000, 0.196390
1.550000, 0.131573
1.560000, 0.073616
1.570000, 0.023385
1.580000, -0.018494
1.590000, -0.051661
1.600000, -0.076022
1.610000, -0.091758
1.620000, -0.099304
1.630000, -0.099339
1.640000, -0.092750
1.650000, -0.080605
1.660000, -0.064104
1.670000, -0.044540
1.680000, -0.023247
1.690000, -0.001551
1.700000, 0.019280
1.710000, 0.038081
1.720000, 0.053835
1.730000, 0.065710
1.740000, 0.073087
1.750000, 0.075588
1.760000, 0.073083
1.770000, 0.065702
1.780000, 0.053824
1.790000, 0.038067
1.800000, 0.019263
1.810000, -0.001569
1.820000, -0.023265
1.830000, -0.044557
1.840000, -0.064119
1.850000, -0.080617
1.860000, -0.092758
1.870000, -0.099342
1.880000, -0.099301
1.890000, -0.091748
1.900000, -0.076006
1.910000, -0.051637
1.920000, -0.018464
1.930000, 0.023423
1.940000, 0.073660
1.950000, 0.131624
1.960000, 0.196446
1.970000, 0.267038
1.980000, 0.342128
1.990000, 0.420300
2.000000, 0.500037
2.010000, 0.579774
2.020000, 0.657944
2.030000, 0.733031
2.040000, 0.803618
2.050000, 0.868434
2.060000, 0.926391
2.070000, 0.976620
2.080000, 1.018499
2.090000, 1.051664
2.100000, 1.076025
2.110000, 1.091759
2.120000, 1.099305
2.130000, 1.099338
2.140000, 1.092749
2.150000, 1.080603
2.160000, 1.064102
2.170000, 1.044538
2.180000, 1.023245
2.190000, 1.001549
2.200000, 0.980718
2.210000, 0.961917
2.220000, 0.946163
2.230000, 0.934289
2.240000, 0.926912
2.250000, 0.924412
2.260000, 0.926917
2.270000, 0.934299
2.280000, 0.946178
2.290000, 0.961936
2.300000, 0.980739
2.310000, 1.001571
2.320000, 1.023268
2.330000, 1.044560
2.340000, 1.064121
2.350000, 1.080618
2.360000, 1.092759
2.370000, 1.099342
2.380000, 1.099301
2.390000, 1.091747
2.400000, 1.076004
2.410000, 1.051634
2.420000, 1.018459
2.430000, 0.976572
2.440000, 0.926334
2.450000, 0.868369
2.460000, 0.803547
2.470000, 0.732954
2.480000, 0.657863
2.490000, 0.579691
2.500000, 0.499953
2.510000, 0.420216
2.520000, 0.342047
2.530000, 0.266961
2.540000, 0.196374
2.550000, 0.131559
2.560000, 0.073603
2.570000, 0.023374
2.580000, -0.018503
2.590000, -0.051667
2.600000, -0.076027
2.610000, -0.091760
2.620000, -0.099305
2.630000, -0.099338
2.640000, -0.092748
2.650000, -0.080601
2.660000, -0.064100
2.670000, -0.044535
2.680000, -0.023242
2.690000, -0.001546
2.700000, 0.019284
2.710000, 0.038085
2.720000, 0.053838
2.730000, 0.065712
2.740000, 0.073088
2.750000, 0.075588
2.760000, 0.073082
2.770000, 0.065700
2.780000, 0.053820
2.790000, 0.038062
2.800000, 0.019259
2.810000, -0.001574
2.820000, -0.023270
2.830000, -0.044562
2.840000, -0.064123
2.850000, -0.080620
2.860000, -0.092760
2.870000, -0.099342
2.880000, -0.099300
2.890000, -0.091746
2.900000, -0.076001
2.910000, -0.051630
2.920000, -0.018455
2.930000, 0.023433
2.940000, 0.073673
2.950000, 0.131638
2.960000, 0.196461
2.970000, 0.267055
2.980000, 0.342146
2.990000, 0.420318
3.000000, 0.500056
3.010000, 0.579793
3.020000, 0.657962
3.030000, 0.733048
3.040000, 0.803634
3.050000, 0.868448
3.060000, 0.926403
3.070000, 0.976631
3.080000, 1.018508
3.090000, 1.051671
3.100000, 1.076029
3.110000, 1.091762
3.120000, 1.099305
3.130000, 1.099337
3.140000, 1.092747
3.150000, 1.080600
3.160000, 1.064098
3.170000, 1.044533
3.180000, 1.023240
3.190000, 1.001544
3.200000, 0.980713
3.210000, 0.961913
3.220000, 0.946160
3.230000, 0.934287
3.240000, 0.926911
3.250000, 0.924412
3.260000, 0.926919
3.270000, 0.934302
3.280000, 0.946181
3.290000, 0.961940
3.300000, 0.980744
3.310000, 1.001576
3.320000, 1.023273
3.330000, 1.044564
3.340000, 1.064125
3.350000, 1.080622
3.360000, 1.092761
3.370000, 1.099343
3.380000, 1.099300
3.390000, 1.091744
3.400000, 1.075999
3.410000, 1.051627
3.420000, 1.018451
3.430000, 0.976561
3.440000, 0.926321
3.450000, 0.868355
3.460000, 0.803531
3.470000, 0.732937
3.480000, 0.657845
3.490000, 0.579672
3.500000, 0.499935
3.510000, 0.420198
3.520000, 0.342029
3.530000, 0.266944
3.540000, 0.196358
3.550000, 0.131545
3.560000, 0.073590
3.570000, 0.023363
